tax_id	Org_name	GeneID	Symbol	description	Gene stable ID	chromosome	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count
9606	Homo sapiens	358	AQP1	aquaporin 1 (Colton blood group)	ENSG00000240583	7	30911853.0	30925516.0	plus	4.0
9606	Homo sapiens	89872	AQP10	aquaporin 10	ENSG00000143595	1	154321059.0	154325325.0	plus	6.0
9606	Homo sapiens	282679	AQP11	aquaporin 11	ENSG00000178301	11	77589953.0	77610356.0	plus	3.0
9606	Homo sapiens	375318	AQP12A	aquaporin 12A	ENSG00000184945	2	240691866.0	240698483.0	plus	4.0
9606	Homo sapiens	653437	AQP12B	aquaporin 12B	ENSG00000185176	2	240676418.0	240685743.0	minus	7.0
9606	Homo sapiens	359	AQP2	aquaporin 2	ENSG00000167580	12	49950737.0	49958878.0	plus	4.0
9606	Homo sapiens	360	AQP3	aquaporin 3 (Gill blood group)	ENSG00000165272	9	33441154.0	33447596.0	minus	6.0
9606	Homo sapiens	361	AQP4	aquaporin 4	ENSG00000171885	18	26852038.0	26865803.0	minus	6.0
9606	Homo sapiens	362	AQP5	aquaporin 5	ENSG00000161798	12	49961855.0	49965682.0	plus	5.0
9606	Homo sapiens	363	AQP6	aquaporin 6	ENSG00000086159	12	49972947.0	49977139.0	plus	4.0
9606	Homo sapiens	364	AQP7	aquaporin 7	ENSG00000165269	9	33383135.0	33402677.0	minus	10.0
9606	Homo sapiens	343	AQP8	aquaporin 8	ENSG00000103375	16	25216917.0	25228932.0	plus	6.0
9606	Homo sapiens	366	AQP9	aquaporin 9	ENSG00000103569	15	58138169.0	58185911.0	plus	7.0
9606	Homo sapiens	9716	AQR	aquarius intron-binding spliceosomal factor	ENSG00000021776	15	34851782.0	34969742.0	minus	35.0
9606	Homo sapiens	367	AR	androgen receptor	ENSG00000169083	X	67544021.0	67730619.0	plus	11.0
9606	Homo sapiens	369	ARAF	A-Raf proto-oncogene, serine/threonine kinase	ENSG00000078061	X	47561205.0	47571908.0	plus	16.0
9606	Homo sapiens	116985	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	ENSG00000186635	11	72685069.0	72752408.0	minus	36.0
9606	Homo sapiens	116984	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	ENSG00000047365	4	36005186.0	36244833.0	minus	44.0
9606	Homo sapiens	64411	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	ENSG00000120318	5	141653401.0	141682230.0	minus	35.0
9606	Homo sapiens	23237	ARC	activity regulated cytoskeleton associated protein	ENSG00000198576	8	142611049.0	142614479.0	minus	3.0
9606	Homo sapiens	372	ARCN1	archain 1	ENSG00000095139	11	118572396.0	118603033.0	plus	10.0
9606	Homo sapiens	374	AREG	amphiregulin	ENSG00000109321	4	74445136.0	74455005.0	plus	6.0
9606	Homo sapiens	9870	AREL1	apoptosis resistant E3 ubiquitin protein ligase 1	ENSG00000119682	14	74661256.0	74713118.0	minus	21.0
9606	Homo sapiens	375	ARF1	ADP ribosylation factor 1	ENSG00000143761	1	228082708.0	228099212.0	plus	6.0
9606	Homo sapiens	377	ARF3	ADP ribosylation factor 3	ENSG00000134287	12	48930252.0	48957526.0	minus	8.0
9606	Homo sapiens	378	ARF4	ADP ribosylation factor 4	ENSG00000168374	3	57571363.0	57597344.0	minus	6.0
9606	Homo sapiens	381	ARF5	ADP ribosylation factor 5	ENSG00000004059	7	127588411.0	127591700.0	plus	6.0
9606	Homo sapiens	382	ARF6	ADP ribosylation factor 6	ENSG00000165527	14	49893082.0	49897054.0	plus	2.0
9606	Homo sapiens	55738	ARFGAP1	ADP ribosylation factor GTPase activating protein 1	ENSG00000101199	20	63272813.0	63289790.0	plus	18.0
9606	Homo sapiens	84364	ARFGAP2	ADP ribosylation factor GTPase activating protein 2	ENSG00000149182	11	47164301.0	47176880.0	minus	17.0
9606	Homo sapiens	26286	ARFGAP3	ADP ribosylation factor GTPase activating protein 3	ENSG00000242247	22	42796502.0	42857294.0	minus	16.0
9606	Homo sapiens	10565	ARFGEF1	ADP ribosylation factor guanine nucleotide exchange factor 1	ENSG00000066777	8	67174298.0	67343824.0	minus	40.0
9606	Homo sapiens	10564	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2	ENSG00000124198	20	48921711.0	49036693.0	plus	39.0
9606	Homo sapiens	57221	ARFGEF3	ARFGEF family member 3	ENSG00000112379	6	138161690.0	138344663.0	plus	34.0
9606	Homo sapiens	27236	ARFIP1	ADP ribosylation factor interacting protein 1	ENSG00000164144	4	152779954.0	152912357.0	plus	13.0
9606	Homo sapiens	23647	ARFIP2	ADP ribosylation factor interacting protein 2	ENSG00000132254	11	6476519.0	6481331.0	minus	9.0
9606	Homo sapiens	10139	ARFRP1	ADP ribosylation factor related protein 1	ENSG00000101246	20	63698647.0	63707976.0	minus	10.0
9606	Homo sapiens	383	ARG1	arginase 1	ENSG00000118520	6	131573226.0	131584329.0	plus	8.0
9606	Homo sapiens	384	ARG2	arginase 2	ENSG00000081181	14	67619920.0	67651708.0	plus	8.0
9606	Homo sapiens	503582	ARGFX	arginine-fifty homeobox	ENSG00000186103	3	121567949.0	121590622.0	plus	5.0
9606	Homo sapiens	55082	ARGLU1	arginine and glutamate rich 1	ENSG00000134884	13	106541673.0	106568164.0	minus	4.0
9606	Homo sapiens	392	ARHGAP1	Rho GTPase activating protein 1	ENSG00000175220	11	46677077.0	46700660.0	minus	14.0
9606	Homo sapiens	79658	ARHGAP10	Rho GTPase activating protein 10	ENSG00000071205	4	147732063.0	148072781.0	plus	24.0
9606	Homo sapiens	9824	ARHGAP11A	Rho GTPase activating protein 11A	ENSG00000275568	15	32615144.0	32639941.0	plus	13.0
9606	Homo sapiens	9824	ARHGAP11A	Rho GTPase activating protein 11A	ENSG00000198826	15	32615144.0	32639941.0	plus	13.0
9606	Homo sapiens	114118903	ARHGAP11A-SCG5	ARHGAP11A-SCG5 readthrough		15	32615476.0	32697098.0	plus	14.0
9606	Homo sapiens	89839	ARHGAP11B	Rho GTPase activating protein 11B	ENSG00000274734	15	30626128.0	30649229.0	plus	11.0
9606	Homo sapiens	89839	ARHGAP11B	Rho GTPase activating protein 11B	ENSG00000286139	15	30626128.0	30649229.0	plus	11.0
9606	Homo sapiens	89839	ARHGAP11B	Rho GTPase activating protein 11B	ENSG00000285077	15	30626128.0	30649229.0	plus	11.0
9606	Homo sapiens	94134	ARHGAP12	Rho GTPase activating protein 12	ENSG00000165322	10	31805398.0	31928876.0	minus	20.0
9606	Homo sapiens	55843	ARHGAP15	Rho GTPase activating protein 15	ENSG00000075884	2	143070973.0	143768352.0	plus	23.0
9606	Homo sapiens	55114	ARHGAP17	Rho GTPase activating protein 17	ENSG00000288353	16	24919389.0	25015601.0	minus	26.0
9606	Homo sapiens	55114	ARHGAP17	Rho GTPase activating protein 17	ENSG00000140750	16	24919389.0	25015601.0	minus	26.0
9606	Homo sapiens	93663	ARHGAP18	Rho GTPase activating protein 18	ENSG00000146376	6	129576132.0	129710225.0	minus	16.0
9606	Homo sapiens	84986	ARHGAP19	Rho GTPase activating protein 19	ENSG00000213390	10	97222179.0	97292637.0	minus	13.0
9606	Homo sapiens	57569	ARHGAP20	Rho GTPase activating protein 20	ENSG00000137727	11	110577035.0	110713189.0	minus	20.0
9606	Homo sapiens	57584	ARHGAP21	Rho GTPase activating protein 21	ENSG00000107863	10	24583610.0	24725421.0	minus	33.0
9606	Homo sapiens	58504	ARHGAP22	Rho GTPase activating protein 22	ENSG00000128805	10	48429831.0	48656265.0	minus	22.0
9606	Homo sapiens	57636	ARHGAP23	Rho GTPase activating protein 23	ENSG00000273780	17	38419286.0	38512389.0	plus	31.0
9606	Homo sapiens	57636	ARHGAP23	Rho GTPase activating protein 23	ENSG00000275832	17	38419286.0	38512389.0	plus	31.0
9606	Homo sapiens	83478	ARHGAP24	Rho GTPase activating protein 24	ENSG00000138639	4	85475150.0	86002666.0	plus	15.0
9606	Homo sapiens	9938	ARHGAP25	Rho GTPase activating protein 25	ENSG00000163219	2	68710510.0	68826845.0	plus	18.0
9606	Homo sapiens	23092	ARHGAP26	Rho GTPase activating protein 26	ENSG00000145819	5	142770370.0	143229011.0	plus	36.0
9606	Homo sapiens	201176	ARHGAP27	Rho GTPase activating protein 27	ENSG00000276836	17	45393908.0	45432870.0	minus	26.0
9606	Homo sapiens	201176	ARHGAP27	Rho GTPase activating protein 27	ENSG00000276907	17	45393908.0	45432870.0	minus	26.0
9606	Homo sapiens	201176	ARHGAP27	Rho GTPase activating protein 27	ENSG00000159314	17	45393908.0	45432870.0	minus	26.0
9606	Homo sapiens	79822	ARHGAP28	Rho GTPase activating protein 28	ENSG00000088756	18	6729716.0	6915716.0	plus	20.0
9606	Homo sapiens	9411	ARHGAP29	Rho GTPase activating protein 29	ENSG00000137962	1	94168905.0	94275068.0	minus	25.0
9606	Homo sapiens	257106	ARHGAP30	Rho GTPase activating protein 30	ENSG00000186517	1	161046942.0	161069971.0	minus	12.0
9606	Homo sapiens	57514	ARHGAP31	Rho GTPase activating protein 31	ENSG00000031081	3	119294289.0	119420714.0	plus	12.0
9606	Homo sapiens	9743	ARHGAP32	Rho GTPase activating protein 32	ENSG00000134909	11	128965060.0	129279518.0	minus	30.0
9606	Homo sapiens	115703	ARHGAP33	Rho GTPase activating protein 33	ENSG00000004777	19	35775515.0	35788822.0	plus	22.0
9606	Homo sapiens	2909	ARHGAP35	Rho GTPase activating protein 35	ENSG00000160007	19	46860997.0	47005077.0	plus	9.0
9606	Homo sapiens	158763	ARHGAP36	Rho GTPase activating protein 36	ENSG00000147256	X	131058346.0	131089885.0	plus	13.0
9606	Homo sapiens	80728	ARHGAP39	Rho GTPase activating protein 39	ENSG00000147799	8	144529179.0	144700520.0	minus	16.0
9606	Homo sapiens	393	ARHGAP4	Rho GTPase activating protein 4	ENSG00000089820	X	153907378.0	153926264.0	minus	23.0
9606	Homo sapiens	343578	ARHGAP40	Rho GTPase activating protein 40	ENSG00000124143	20	38601809.0	38650653.0	plus	15.0
9606	Homo sapiens	143872	ARHGAP42	Rho GTPase activating protein 42	ENSG00000165895	11	100687288.0	100993941.0	plus	29.0
9606	Homo sapiens	9912	ARHGAP44	Rho GTPase activating protein 44	ENSG00000006740	17	12789498.0	12991644.0	plus	22.0
9606	Homo sapiens	23526	ARHGAP45	Rho GTPase activating protein 45	ENSG00000180448	19	1065959.0	1086628.0	plus	26.0
9606	Homo sapiens	394	ARHGAP5	Rho GTPase activating protein 5	ENSG00000100852	14	32072588.0	32159728.0	plus	9.0
9606	Homo sapiens	395	ARHGAP6	Rho GTPase activating protein 6	ENSG00000047648	X	11137544.0	11665920.0	minus	17.0
9606	Homo sapiens	23779	ARHGAP8	Rho GTPase activating protein 8	ENSG00000241484	22	44752575.0	44862784.0	plus	13.0
9606	Homo sapiens	64333	ARHGAP9	Rho GTPase activating protein 9	ENSG00000123329	12	57472262.0	57488824.0	minus	22.0
9606	Homo sapiens	396	ARHGDIA	Rho GDP dissociation inhibitor alpha	ENSG00000141522	17	81867719.0	81871337.0	minus	7.0
9606	Homo sapiens	397	ARHGDIB	Rho GDP dissociation inhibitor beta	ENSG00000111348	12	14942015.0	14961601.0	minus	10.0
9606	Homo sapiens	398	ARHGDIG	Rho GDP dissociation inhibitor gamma	ENSG00000242173	16	280591.0	283010.0	plus	6.0
9606	Homo sapiens	9138	ARHGEF1	Rho guanine nucleotide exchange factor 1	ENSG00000076928	19	41883184.0	41907452.0	plus	30.0
9606	Homo sapiens	9639	ARHGEF10	Rho guanine nucleotide exchange factor 10	ENSG00000274726	8	1823926.0	1958641.0	plus	32.0
9606	Homo sapiens	9639	ARHGEF10	Rho guanine nucleotide exchange factor 10	ENSG00000104728	8	1823926.0	1958641.0	plus	32.0
9606	Homo sapiens	55160	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like	ENSG00000074964	1	17513442.0	17697875.0	plus	37.0
9606	Homo sapiens	9826	ARHGEF11	Rho guanine nucleotide exchange factor 11	ENSG00000132694	1	156934840.0	157046903.0	minus	47.0
9606	Homo sapiens	23365	ARHGEF12	Rho guanine nucleotide exchange factor 12	ENSG00000196914	11	120336276.0	120489937.0	plus	43.0
9606	Homo sapiens	22899	ARHGEF15	Rho guanine nucleotide exchange factor 15	ENSG00000198844	17	8310241.0	8322516.0	plus	18.0
9606	Homo sapiens	27237	ARHGEF16	Rho guanine nucleotide exchange factor 16	ENSG00000130762	1	3454589.0	3481115.0	plus	18.0
9606	Homo sapiens	9828	ARHGEF17	Rho guanine nucleotide exchange factor 17	ENSG00000110237	11	73305961.0	73369388.0	plus	24.0
9606	Homo sapiens	23370	ARHGEF18	Rho/Rac guanine nucleotide exchange factor 18	ENSG00000104880	19	7348901.0	7476990.0	plus	35.0
9606	Homo sapiens	128272	ARHGEF19	Rho guanine nucleotide exchange factor 19	ENSG00000142632	1	16197854.0	16212700.0	minus	17.0
9606	Homo sapiens	9181	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2	ENSG00000116584	1	155946851.0	155991262.0	minus	34.0
9606	Homo sapiens	115557	ARHGEF25	Rho guanine nucleotide exchange factor 25	ENSG00000240771	12	57610116.0	57617245.0	plus	18.0
9606	Homo sapiens	26084	ARHGEF26	Rho guanine nucleotide exchange factor 26	ENSG00000277101	3	154121003.0	154257827.0	plus	17.0
9606	Homo sapiens	26084	ARHGEF26	Rho guanine nucleotide exchange factor 26	ENSG00000114790	3	154121003.0	154257827.0	plus	17.0
9606	Homo sapiens	64283	ARHGEF28	Rho guanine nucleotide exchange factor 28	ENSG00000214944	5	73626179.0	73941993.0	plus	40.0
9606	Homo sapiens	50650	ARHGEF3	Rho guanine nucleotide exchange factor 3	ENSG00000163947	3	56727419.0	57079308.0	minus	21.0
9606	Homo sapiens	100271715	ARHGEF33	Rho guanine nucleotide exchange factor 33	ENSG00000214694	2	38889875.0	38975454.0	plus	19.0
9606	Homo sapiens	445328	ARHGEF35	Rho guanine nucleotide exchange factor 35	ENSG00000288422	7	144186083.0	144195879.0	minus	2.0
9606	Homo sapiens	445328	ARHGEF35	Rho guanine nucleotide exchange factor 35	ENSG00000213214	7	144186083.0	144195879.0	minus	2.0
9606	Homo sapiens	389337	ARHGEF37	Rho guanine nucleotide exchange factor 37	ENSG00000183111	5	149552057.0	149634968.0	plus	16.0
9606	Homo sapiens	54848	ARHGEF38	Rho guanine nucleotide exchange factor 38	ENSG00000236699	4	105552604.0	105682539.0	plus	19.0
9606	Homo sapiens	84904	ARHGEF39	Rho guanine nucleotide exchange factor 39	ENSG00000137135	9	35658875.0	35665205.0	minus	10.0
9606	Homo sapiens	50649	ARHGEF4	Rho guanine nucleotide exchange factor 4	ENSG00000136002	2	130836914.0	131051514.0	plus	20.0
9606	Homo sapiens	55701	ARHGEF40	Rho guanine nucleotide exchange factor 40	ENSG00000165801	14	21061276.0	21090248.0	plus	27.0
9606	Homo sapiens	7984	ARHGEF5	Rho guanine nucleotide exchange factor 5	ENSG00000284933	7	144355396.0	144380632.0	plus	15.0
9606	Homo sapiens	7984	ARHGEF5	Rho guanine nucleotide exchange factor 5	ENSG00000050327	7	144355396.0	144380632.0	plus	15.0
9606	Homo sapiens	9459	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6	ENSG00000129675	X	136665547.0	136780945.0	minus	25.0
9606	Homo sapiens	8874	ARHGEF7	Rho guanine nucleotide exchange factor 7	ENSG00000102606	13	111114619.0	111305734.0	plus	31.0
9606	Homo sapiens	23229	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9	ENSG00000131089	X	63634967.0	63785546.0	minus	21.0
9606	Homo sapiens	8289	ARID1A	AT-rich interaction domain 1A	ENSG00000117713	1	26696015.0	26782104.0	plus	20.0
9606	Homo sapiens	57492	ARID1B	AT-rich interaction domain 1B	ENSG00000049618	6	156776026.0	157210779.0	plus	25.0
9606	Homo sapiens	196528	ARID2	AT-rich interaction domain 2	ENSG00000189079	12	45729706.0	45908037.0	plus	24.0
9606	Homo sapiens	1820	ARID3A	AT-rich interaction domain 3A	ENSG00000116017	19	925733.0	975939.0	plus	12.0
9606	Homo sapiens	10620	ARID3B	AT-rich interaction domain 3B	ENSG00000179361	15	74541220.0	74598131.0	plus	9.0
9606	Homo sapiens	138715	ARID3C	AT-rich interaction domain 3C	ENSG00000205143	9	34621049.0	34633112.0	minus	9.0
9606	Homo sapiens	5926	ARID4A	AT-rich interaction domain 4A	ENSG00000032219	14	58298385.0	58373876.0	plus	28.0
9606	Homo sapiens	51742	ARID4B	AT-rich interaction domain 4B	ENSG00000054267	1	235166895.0	235328224.0	minus	28.0
9606	Homo sapiens	10865	ARID5A	AT-rich interaction domain 5A	ENSG00000196843	2	96536752.0	96552638.0	plus	9.0
9606	Homo sapiens	84159	ARID5B	AT-rich interaction domain 5B	ENSG00000150347	10	61901254.0	62096944.0	plus	12.0
9606	Homo sapiens	25820	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1	ENSG00000166233	15	72474330.0	72602987.0	plus	14.0
9606	Homo sapiens	10425	ARIH2	ariadne RBR E3 ubiquitin protein ligase 2	ENSG00000177479	3	48918821.0	48986382.0	plus	22.0
9606	Homo sapiens	400	ARL1	ADP ribosylation factor like GTPase 1	ENSG00000120805	12	101393116.0	101407820.0	minus	6.0
9606	Homo sapiens	285598	ARL10	ADP ribosylation factor like GTPase 10	ENSG00000175414	5	176365474.0	176415096.0	plus	6.0
9606	Homo sapiens	115761	ARL11	ADP ribosylation factor like GTPase 11	ENSG00000152213	13	49628456.0	49633872.0	plus	3.0
9606	Homo sapiens	392509	ARL13A	ADP ribosylation factor like GTPase 13A	ENSG00000174225	X	100969011.0	100990831.0	plus	9.0
9606	Homo sapiens	200894	ARL13B	ADP ribosylation factor like GTPase 13B	ENSG00000169379	3	93980147.0	94055678.0	plus	14.0
9606	Homo sapiens	80117	ARL14	ADP ribosylation factor like GTPase 14	ENSG00000179674	3	160677160.0	160678448.0	plus	1.0
9606	Homo sapiens	120534	ARL14EP	ADP ribosylation factor like GTPase 14 effector protein	ENSG00000152219	11	30323104.0	30338458.0	plus	4.0
9606	Homo sapiens	644100	ARL14EPL	ADP ribosylation factor like GTPase 14 effector protein like	ENSG00000268223	5	116032472.0	116060023.0	plus	5.0
9606	Homo sapiens	54622	ARL15	ADP ribosylation factor like GTPase 15	ENSG00000185305	5	53883942.0	54310590.0	minus	9.0
9606	Homo sapiens	339231	ARL16	ADP ribosylation factor like GTPase 16	ENSG00000214087	17	81681165.0	81683797.0	minus	5.0
9606	Homo sapiens	51326	ARL17A	ADP ribosylation factor like GTPase 17A	ENSG00000275748	17	46500213.0	46579780.0	minus	14.0
9606	Homo sapiens	51326	ARL17A	ADP ribosylation factor like GTPase 17A	ENSG00000276276	17	46500213.0	46579780.0	minus	14.0
9606	Homo sapiens	51326	ARL17A	ADP ribosylation factor like GTPase 17A	ENSG00000228696	17	46500213.0	46579780.0	minus	14.0
9606	Homo sapiens	51326	ARL17A	ADP ribosylation factor like GTPase 17A	ENSG00000185829	17	46500213.0	46579780.0	minus	14.0
9606	Homo sapiens	100506084	ARL17B	ADP ribosylation factor like GTPase 17B	ENSG00000275748	17	46274184.0	46361787.0	minus	8.0
9606	Homo sapiens	100506084	ARL17B	ADP ribosylation factor like GTPase 17B	ENSG00000276276	17	46274184.0	46361787.0	minus	8.0
9606	Homo sapiens	100506084	ARL17B	ADP ribosylation factor like GTPase 17B	ENSG00000228696	17	46274184.0	46361787.0	minus	8.0
9606	Homo sapiens	402	ARL2	ADP ribosylation factor like GTPase 2	ENSG00000213465	11	65014160.0	65022184.0	plus	5.0
9606	Homo sapiens	23568	ARL2BP	ADP ribosylation factor like GTPase 2 binding protein	ENSG00000102931	16	57245259.0	57253635.0	plus	6.0
9606	Homo sapiens	403	ARL3	ADP ribosylation factor like GTPase 3	ENSG00000138175	10	102673731.0	102714397.0	minus	7.0
9606	Homo sapiens	10124	ARL4A	ADP ribosylation factor like GTPase 4A	ENSG00000122644	7	12686903.0	12690958.0	plus	3.0
9606	Homo sapiens	10123	ARL4C	ADP ribosylation factor like GTPase 4C	ENSG00000188042	2	234493041.0	234497081.0	minus	1.0
9606	Homo sapiens	379	ARL4D	ADP ribosylation factor like GTPase 4D	ENSG00000175906	17	43398993.0	43401137.0	plus	3.0
9606	Homo sapiens	26225	ARL5A	ADP ribosylation factor like GTPase 5A	ENSG00000162980	2	151798797.0	151828421.0	minus	6.0
9606	Homo sapiens	221079	ARL5B	ADP ribosylation factor like GTPase 5B	ENSG00000165997	10	18659335.0	18681639.0	plus	7.0
9606	Homo sapiens	390790	ARL5C	ADP ribosylation factor like GTPase 5C	ENSG00000141748	17	39156894.0	39166161.0	minus	6.0
9606	Homo sapiens	84100	ARL6	ADP ribosylation factor like GTPase 6	ENSG00000113966	3	97762581.0	97812585.0	plus	14.0
9606	Homo sapiens	23204	ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1	ENSG00000170540	16	18791667.0	18801549.0	minus	7.0
9606	Homo sapiens	51329	ARL6IP4	ADP ribosylation factor like GTPase 6 interacting protein 4	ENSG00000182196	12	122980233.0	122982909.0	plus	8.0
9606	Homo sapiens	10550	ARL6IP5	ADP ribosylation factor like GTPase 6 interacting protein 5	ENSG00000144746	3	69084937.0	69106092.0	plus	3.0
9606	Homo sapiens	151188	ARL6IP6	ADP ribosylation factor like GTPase 6 interacting protein 6	ENSG00000177917	2	152717648.0	152762396.0	plus	11.0
9606	Homo sapiens	127829	ARL8A	ADP ribosylation factor like GTPase 8A	ENSG00000143862	1	202133404.0	202144737.0	minus	7.0
9606	Homo sapiens	55207	ARL8B	ADP ribosylation factor like GTPase 8B	ENSG00000134108	3	5122292.0	5180911.0	plus	7.0
9606	Homo sapiens	132946	ARL9	ADP ribosylation factor like GTPase 9	ENSG00000196503	4	56505209.0	56524453.0	plus	7.0
9606	Homo sapiens	55156	ARMC1	armadillo repeat containing 1	ENSG00000104442	8	65602458.0	65634194.0	minus	8.0
9606	Homo sapiens	83787	ARMC10	armadillo repeat containing 10	ENSG00000282813	7	103074919.0	103099773.0	plus	11.0
9606	Homo sapiens	83787	ARMC10	armadillo repeat containing 10	ENSG00000170632	7	103074919.0	103099773.0	plus	11.0
9606	Homo sapiens	221481	ARMC12	armadillo repeat containing 12	ENSG00000157343	6	35733726.0	35749079.0	plus	8.0
9606	Homo sapiens	84071	ARMC2	armadillo repeat containing 2	ENSG00000118690	6	108848410.0	108989090.0	plus	25.0
9606	Homo sapiens	219681	ARMC3	armadillo repeat containing 3	ENSG00000165309	10	22928028.0	23038527.0	plus	22.0
9606	Homo sapiens	79798	ARMC5	armadillo repeat containing 5	ENSG00000140691	16	31458273.0	31467167.0	plus	8.0
9606	Homo sapiens	93436	ARMC6	armadillo repeat containing 6	ENSG00000105676	19	19033603.0	19058176.0	plus	10.0
9606	Homo sapiens	79637	ARMC7	armadillo repeat containing 7	ENSG00000125449	17	75109969.0	75130272.0	plus	4.0
9606	Homo sapiens	25852	ARMC8	armadillo repeat containing 8	ENSG00000114098	3	138187248.0	138298389.0	plus	25.0
9606	Homo sapiens	80210	ARMC9	armadillo repeat containing 9	ENSG00000135931	2	231198628.0	231394991.0	plus	34.0
9606	Homo sapiens	51309	ARMCX1	armadillo repeat containing X-linked 1	ENSG00000126947	X	101550547.0	101554700.0	plus	4.0
9606	Homo sapiens	9823	ARMCX2	armadillo repeat containing X-linked 2	ENSG00000184867	X	101655281.0	101659878.0	minus	6.0
9606	Homo sapiens	51566	ARMCX3	armadillo repeat containing X-linked 3	ENSG00000102401	X	101623138.0	101631910.0	plus	5.0
9606	Homo sapiens	100131755	ARMCX4	armadillo repeat containing X-linked 4	ENSG00000196440	X	101418278.0	101535988.0	plus	18.0
9606	Homo sapiens	64860	ARMCX5	armadillo repeat containing X-linked 5	ENSG00000125962	X	102599206.0	102604159.0	plus	6.0
9606	Homo sapiens	100528062	ARMCX5-GPRASP2	ARMCX5-GPRASP2 readthrough	ENSG00000158301	X	102599348.0	102908064.0	plus	32.0
9606	Homo sapiens	100528062	ARMCX5-GPRASP2	ARMCX5-GPRASP2 readthrough	ENSG00000286237	X	102599348.0	102908064.0	plus	32.0
9606	Homo sapiens	54470	ARMCX6	armadillo repeat containing X-linked 6	ENSG00000198960	X	101615120.0	101618000.0	minus	5.0
9606	Homo sapiens	339541	ARMH1	armadillo like helical domain containing 1	ENSG00000198520	1	44674696.0	44725591.0	plus	17.0
9606	Homo sapiens	101928603	ARMH2	armadillo like helical domain containing 2	ENSG00000260286	6	24797335.0	24798917.0	minus	2.0
9606	Homo sapiens	79591	ARMH3	armadillo like helical domain containing 3	ENSG00000120029	10	101845599.0	102056237.0	minus	33.0
9606	Homo sapiens	145407	ARMH4	armadillo like helical domain containing 4	ENSG00000139971	14	57993536.0	58152305.0	minus	12.0
9606	Homo sapiens	387715	ARMS2	age-related maculopathy susceptibility 2	ENSG00000254636	10	122454653.0	122457352.0	plus	2.0
9606	Homo sapiens	79624	ARMT1	acidic residue methyltransferase 1	ENSG00000146476	6	151452466.0	151470101.0	plus	5.0
9606	Homo sapiens	405	ARNT	aryl hydrocarbon receptor nuclear translocator	ENSG00000143437	1	150809713.0	150876737.0	minus	25.0
9606	Homo sapiens	9915	ARNT2	aryl hydrocarbon receptor nuclear translocator 2	ENSG00000172379	15	80404382.0	80597933.0	plus	19.0
9606	Homo sapiens	406	ARNTL	aryl hydrocarbon receptor nuclear translocator like	ENSG00000133794	11	13276552.0	13387268.0	plus	25.0
9606	Homo sapiens	56938	ARNTL2	aryl hydrocarbon receptor nuclear translocator like 2	ENSG00000029153	12	27332836.0	27425813.0	plus	20.0
9606	Homo sapiens	10552	ARPC1A	actin related protein 2/3 complex subunit 1A	ENSG00000241685	7	99325898.0	99366262.0	plus	10.0
9606	Homo sapiens	10095	ARPC1B	actin related protein 2/3 complex subunit 1B	ENSG00000130429	7	99374254.0	99394816.0	plus	14.0
9606	Homo sapiens	10109	ARPC2	actin related protein 2/3 complex subunit 2	ENSG00000163466	2	218217138.0	218254348.0	plus	11.0
9606	Homo sapiens	10094	ARPC3	actin related protein 2/3 complex subunit 3	ENSG00000111229	12	110434823.0	110450337.0	minus	7.0
9606	Homo sapiens	10093	ARPC4	actin related protein 2/3 complex subunit 4	ENSG00000241553	3	9792518.0	9807101.0	plus	7.0
9606	Homo sapiens	100526693	ARPC4-TTLL3	ARPC4-TTLL3 readthrough	ENSG00000250151	3	9792548.0	9836356.0	plus	12.0
9606	Homo sapiens	10092	ARPC5	actin related protein 2/3 complex subunit 5	ENSG00000162704	1	183620846.0	183635783.0	minus	4.0
9606	Homo sapiens	81873	ARPC5L	actin related protein 2/3 complex subunit 5 like	ENSG00000136950	9	124862130.0	124877733.0	plus	7.0
9606	Homo sapiens	348110	ARPIN	actin related protein 2/3 complex inhibitor	ENSG00000242498	15	89895006.0	89912952.0	minus	7.0
9606	Homo sapiens	100526783	ARPIN-AP3S2	ARPIN-AP3S2 readthrough	ENSG00000250021	15	89830599.0	89912952.0	minus	10.0
9606	Homo sapiens	10776	ARPP19	cAMP regulated phosphoprotein 19	ENSG00000128989	15	52547045.0	52569446.0	minus	7.0
9606	Homo sapiens	10777	ARPP21	cAMP regulated phosphoprotein 21	ENSG00000172995	3	35638853.0	35798933.0	plus	35.0
9606	Homo sapiens	407	ARR3	arrestin 3	ENSG00000120500	X	70268334.0	70281840.0	plus	17.0
9606	Homo sapiens	408	ARRB1	arrestin beta 1	ENSG00000137486	11	75260122.0	75351662.0	minus	20.0
9606	Homo sapiens	409	ARRB2	arrestin beta 2	ENSG00000141480	17	4710619.0	4721500.0	plus	17.0
