tax_id	Org_name	GeneID	Symbol	description	Gene stable ID	chromosome	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count
10090	Mus musculus	18935	Phox2b	paired-like homeobox 2b	ENSMUSG00000012520	5	67251740.0	67256469.0	minus	3.0
10090	Mus musculus	13640	Efna5	ephrin A5	ENSMUSG00000048915	17	62909952.0	63188312.0	minus	6.0
10090	Mus musculus	12371	Casp9	caspase 9	ENSMUSG00000028914	4	141520923.0	141543289.0	plus	9.0
10090	Mus musculus	20583	Snai2	snail family zinc finger 2	ENSMUSG00000022676	16	14523716.0	14527259.0	plus	3.0
10090	Mus musculus	12447	Ccne1	cyclin E1	ENSMUSG00000002068	7	37797409.0	37806915.0	minus	12.0
10090	Mus musculus	20563	Slit2	slit guidance ligand 2	ENSMUSG00000031558	5	48138633.0	48465077.0	plus	39.0
10090	Mus musculus	112405	Egln1	egl-9 family hypoxia-inducible factor 1	ENSMUSG00000031987	8	125635326.0	125675993.0	minus	5.0
10090	Mus musculus	17161	Maoa	monoamine oxidase A	ENSMUSG00000025037	X	16485937.0	16554051.0	plus	15.0
10090	Mus musculus	18014	Neurog1	neurogenin 1	ENSMUSG00000048904	13	56398291.0	56399993.0	minus	1.0
10090	Mus musculus	22229	Ucp3	uncoupling protein 3 (mitochondrial, proton carrier)	ENSMUSG00000032942	7	100122198.0	100135639.0	plus	7.0
10090	Mus musculus	11819	Nr2f2	nuclear receptor subfamily 2, group F, member 2	ENSMUSG00000030551	7	70001694.0	70016494.0	minus	5.0
10090	Mus musculus	14433	Gapdh	glyceraldehyde-3-phosphate dehydrogenase	ENSMUSG00000057666	6	125138815.0	125143430.0	minus	8.0
10090	Mus musculus	108655	Foxp1	forkhead box P1	ENSMUSG00000030067	6	98902303.0	99510587.0	minus	40.0
10090	Mus musculus	13115	Cyp27b1	cytochrome P450, family 27, subfamily b, polypeptide 1	ENSMUSG00000006724	10	126884115.0	126891897.0	plus	9.0
10090	Mus musculus	26903	Dysf	dysferlin	ENSMUSG00000033788	6	83985344.0	84188042.0	plus	64.0
10090	Mus musculus	20473	Six3	sine oculis-related homeobox 3	ENSMUSG00000038805	17	85921036.0	85933619.0	plus	3.0
10090	Mus musculus	110542	Amhr2	anti-Mullerian hormone type 2 receptor	ENSMUSG00000023047	15	102353437.0	102363075.0	plus	12.0
10090	Mus musculus	12388	Ctnnd1	catenin (cadherin associated protein), delta 1	ENSMUSG00000034101	2	84417440.0	84489321.0	minus	24.0
10090	Mus musculus	14472	Gbx2	gastrulation brain homeobox 2	ENSMUSG00000034486	1	89855684.0	89858898.0	minus	2.0
10090	Mus musculus	12768	Ccr1	chemokine (C-C motif) receptor 1	ENSMUSG00000025804	9	123762163.0	123768729.0	minus	2.0
10090	Mus musculus	20971	Sdc4	syndecan 4	ENSMUSG00000017009	2	164266167.0	164285512.0	minus	6.0
10090	Mus musculus	19049	Ppp1r1b	protein phosphatase 1, regulatory inhibitor subunit 1B	ENSMUSG00000061718	11	98239232.0	98248622.0	plus	8.0
10090	Mus musculus	109305	Orai1	ORAI calcium release-activated calcium modulator 1	ENSMUSG00000049686	5	123153078.0	123168515.0	plus	3.0
10090	Mus musculus	30878	Apln	apelin	ENSMUSG00000037010	X	47114023.0	47123730.0	minus	3.0
10090	Mus musculus	20264	Scn10a	sodium channel, voltage-gated, type X, alpha	ENSMUSG00000034533	9	119437522.0	119548388.0	minus	29.0
10090	Mus musculus	18605	Enpp1	ectonucleotide pyrophosphatase/phosphodiesterase 1	ENSMUSG00000037370	10	24513812.0	24588057.0	minus	26.0
10090	Mus musculus	103988	Gck	glucokinase	ENSMUSG00000041798	11	5850816.0	5900081.0	minus	11.0
10090	Mus musculus	57138	Slc12a5	solute carrier family 12, member 5	ENSMUSG00000017740	2	164802766.0	164841651.0	plus	27.0
10090	Mus musculus	12061	Bdkrb1	bradykinin receptor, beta 1	ENSMUSG00000041347	12	105570350.0	105571770.0	plus	1.0
10090	Mus musculus	22411	Wnt11	wingless-type MMTV integration site family, member 11	ENSMUSG00000015957	7	98484293.0	98503954.0	plus	8.0
10090	Mus musculus	12483	Cd22	CD22 antigen	ENSMUSG00000030577	7	30564829.0	30579767.0	minus	17.0
10090	Mus musculus	16534	Kcnn4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	ENSMUSG00000054342	7	24069251.0	24084637.0	plus	9.0
10090	Mus musculus	16661	Krt10	keratin 10	ENSMUSG00000019761	11	99276080.0	99288631.0	minus	8.0
10090	Mus musculus	12916	Crem	cAMP responsive element modulator	ENSMUSG00000063889	18	3263181.0	3337688.0	minus	17.0
10090	Mus musculus	14962	Cfb	complement factor B	ENSMUSG00000090231	17	35075350.0	35081492.0	minus	18.0
10090	Mus musculus	14739	S1pr2	sphingosine-1-phosphate receptor 2	ENSMUSG00000043895	9	20877248.0	20888089.0	minus	3.0
10090	Mus musculus	77579	Myh10	myosin, heavy polypeptide 10, non-muscle	ENSMUSG00000020900	11	68581228.0	68707451.0	plus	44.0
10090	Mus musculus	74143	Opa1	OPA1, mitochondrial dynamin like GTPase	ENSMUSG00000038084	16	29398099.0	29481924.0	plus	32.0
10090	Mus musculus	22030	Traf2	TNF receptor-associated factor 2	ENSMUSG00000026942	2	25407994.0	25436952.0	minus	12.0
10090	Mus musculus	16411	Itgax	integrin alpha X	ENSMUSG00000030789	7	127728697.0	127749829.0	plus	31.0
10090	Mus musculus	11438	Chrna4	cholinergic receptor, nicotinic, alpha polypeptide 4	ENSMUSG00000027577	2	180664104.0	180685365.0	minus	7.0
10090	Mus musculus	16598	Klf2	Kruppel-like factor 2 (lung)	ENSMUSG00000055148	8	73072906.0	73075498.0	plus	3.0
10090	Mus musculus	17528	Mpz	myelin protein zero	ENSMUSG00000056569	1	170978282.0	170988699.0	plus	8.0
10090	Mus musculus	50701	Elane	elastase, neutrophil expressed	ENSMUSG00000020125	10	79722146.0	79724050.0	plus	5.0
10090	Mus musculus	14313	Fst	follistatin	ENSMUSG00000021765	13	114588798.0	114595522.0	minus	6.0
10090	Mus musculus	22350	Ezr	ezrin	ENSMUSG00000052397	17	7005530.0	7050179.0	minus	13.0
10090	Mus musculus	20312	Cx3cl1	chemokine (C-X3-C motif) ligand 1	ENSMUSG00000031778	8	95498808.0	95509055.0	plus	3.0
10090	Mus musculus	18612	Etv4	ets variant 4	ENSMUSG00000017724	11	101660573.0	101677963.0	minus	14.0
10090	Mus musculus	12445	Ccnd3	cyclin D3	ENSMUSG00000034165	17	47815976.0	47910614.0	plus	9.0
10090	Mus musculus	16477	Junb	jun B proto-oncogene	ENSMUSG00000052837	8	85703538.0	85705377.0	minus	1.0
10090	Mus musculus	14178	Fgf7	fibroblast growth factor 7	ENSMUSG00000027208	2	125876578.0	125933105.0	plus	4.0
10090	Mus musculus	22421	Wnt7a	wingless-type MMTV integration site family, member 7A	ENSMUSG00000030093	6	91340963.0	91388335.0	minus	5.0
10090	Mus musculus	14080	Fabp1	fatty acid binding protein 1, liver	ENSMUSG00000054422	6	71176863.0	71182018.0	plus	4.0
10090	Mus musculus	20671	Sox17	SRY (sex determining region Y)-box 17	ENSMUSG00000025902	1	4561151.0	4567624.0	minus	5.0
10090	Mus musculus	12609	Cebpd	CCAAT/enhancer binding protein (C/EBP), delta	ENSMUSG00000071637	16	15705150.0	15707409.0	plus	1.0
10090	Mus musculus	16871	Lhx3	LIM homeobox protein 3	ENSMUSG00000026934	2	26090224.0	26098261.0	minus	7.0
10090	Mus musculus	12391	Cav3	caveolin 3	ENSMUSG00000062694	6	112436466.0	112449833.0	plus	2.0
10090	Mus musculus	192897	Itgb4	integrin beta 4	ENSMUSG00000020758	11	115865551.0	115899238.0	plus	42.0
10090	Mus musculus	21894	Tln1	talin 1	ENSMUSG00000028465	4	43531513.0	43562583.0	minus	60.0
10090	Mus musculus	16669	Krt19	keratin 19	ENSMUSG00000020911	11	100031636.0	100036752.0	minus	7.0
10090	Mus musculus	16995	Ltb4r1	leukotriene B4 receptor 1	ENSMUSG00000046908	14	56003419.0	56005949.0	plus	2.0
10090	Mus musculus	11535	Adm	adrenomedullin	ENSMUSG00000030790	7	110226864.0	110229027.0	plus	4.0
10090	Mus musculus	12826	Col4a1	collagen, type IV, alpha 1	ENSMUSG00000031502	8	11248423.0	11362889.0	minus	52.0
10090	Mus musculus	22063	Trpc1	transient receptor potential cation channel, subfamily C, member 1	ENSMUSG00000032839	9	95587125.0	95632438.0	minus	15.0
10090	Mus musculus	223864	Rapgef3	Rap guanine nucleotide exchange factor (GEF) 3	ENSMUSG00000022469	15	97637886.0	97666300.0	minus	31.0
10090	Mus musculus	18514	Pbx1	pre B cell leukemia homeobox 1	ENSMUSG00000052534	1	167946933.0	168259898.0	minus	11.0
10090	Mus musculus	58234	Shank3	SH3 and multiple ankyrin repeat domains 3	ENSMUSG00000022623	15	89376929.0	89444464.0	plus	24.0
10090	Mus musculus	12161	Bmp6	bone morphogenetic protein 6	ENSMUSG00000039004	13	38529692.0	38684290.0	plus	7.0
10090	Mus musculus	57875	Angptl4	angiopoietin-like 4	ENSMUSG00000002289	17	33993874.0	34000549.0	minus	7.0
10090	Mus musculus	11603	Agrn	agrin	ENSMUSG00000041936	4	156249747.0	156281997.0	minus	44.0
10090	Mus musculus	26926	Aifm1	apoptosis-inducing factor, mitochondrion-associated 1	ENSMUSG00000036932	X	47563821.0	47602440.0	minus	17.0
10090	Mus musculus	18759	Prkci	protein kinase C, iota	ENSMUSG00000037643	3	31049893.0	31106889.0	plus	18.0
10090	Mus musculus	16783	Lamp1	lysosomal-associated membrane protein 1	ENSMUSG00000031447	8	13209161.0	13225338.0	plus	9.0
10090	Mus musculus	17171	Mas1	MAS1 oncogene	ENSMUSG00000068037	17	13056981.0	13087037.0	minus	10.0
10090	Mus musculus	52463	Tet1	tet methylcytosine dioxygenase 1	ENSMUSG00000047146	10	62640349.0	62723242.0	minus	14.0
10090	Mus musculus	57264	Retn	resistin	ENSMUSG00000012705	8	3705770.0	3709818.0	plus	5.0
10090	Mus musculus	16169	Il15ra	interleukin 15 receptor, alpha chain	ENSMUSG00000023206	2	11709992.0	11738796.0	plus	10.0
10090	Mus musculus	11520	Plin2	perilipin 2	ENSMUSG00000028494	4	86545147.0	86588518.0	minus	11.0
10090	Mus musculus	12167	Bmpr1b	bone morphogenetic protein receptor, type 1B	ENSMUSG00000052430	3	141540230.0	141875335.0	minus	19.0
10090	Mus musculus	13518	Dst	dystonin	ENSMUSG00000026131	1	33946969.0	34347743.0	plus	113.0
10090	Mus musculus	21936	Tnfrsf18	tumor necrosis factor receptor superfamily, member 18	ENSMUSG00000041954	4	156110779.0	156113351.0	plus	5.0
10090	Mus musculus	99982	Kdm1a	lysine (K)-specific demethylase 1A	ENSMUSG00000036940	4	136277844.0	136330127.0	minus	21.0
10090	Mus musculus	22190	Ubc	ubiquitin C	ENSMUSG00000008348	5	125463029.0	125467081.0	minus	2.0
10090	Mus musculus	12628	Cfh	complement component factor h	ENSMUSG00000026365	1	140013593.0	140111149.0	minus	22.0
10090	Mus musculus	105243	Slc9a3	solute carrier family 9 (sodium/hydrogen exchanger), member 3	ENSMUSG00000036123	13	74234374.0	74317561.0	plus	18.0
10090	Mus musculus	14308	Fshb	follicle stimulating hormone beta	ENSMUSG00000027120	2	106886331.0	106889996.0	minus	3.0
10090	Mus musculus	21780	Tfam	transcription factor A, mitochondrial	ENSMUSG00000003923	10	71061298.0	71074157.0	minus	8.0
10090	Mus musculus	18016	Nf2	neurofibromin 2	ENSMUSG00000009073	11	4715845.0	4799544.0	minus	21.0
10090	Mus musculus	243764	Chrm2	cholinergic receptor, muscarinic 2, cardiac	ENSMUSG00000045613	6	36364928.0	36505573.0	plus	5.0
10090	Mus musculus	11459	Acta1	actin, alpha 1, skeletal muscle	ENSMUSG00000031972	8	124618497.0	124621514.0	minus	8.0
10090	Mus musculus	246278	Cd207	CD207 antigen	ENSMUSG00000034783	6	83648189.0	83654839.0	minus	6.0
10090	Mus musculus	16185	Il2rb	interleukin 2 receptor, beta chain	ENSMUSG00000068227	15	78363456.0	78396569.0	minus	15.0
10090	Mus musculus	14645	Glul	glutamate-ammonia ligase (glutamine synthetase)	ENSMUSG00000026473	1	153775675.0	153785469.0	plus	7.0
10090	Mus musculus	58226	Cacna1h	calcium channel, voltage-dependent, T type, alpha 1H subunit	ENSMUSG00000024112	17	25593259.0	25655308.0	minus	36.0
10090	Mus musculus	226519	Lamc1	laminin, gamma 1	ENSMUSG00000026478	1	153094668.0	153208532.0	minus	28.0
10090	Mus musculus	22042	Tfrc	transferrin receptor	ENSMUSG00000022797	16	32427714.0	32451612.0	plus	20.0
10090	Mus musculus	22065	Trpc3	transient receptor potential cation channel, subfamily C, member 3	ENSMUSG00000027716	3	36674631.0	36744577.0	minus	12.0
10090	Mus musculus	18260	Ocln	occludin	ENSMUSG00000021638	13	100633012.0	100689226.0	minus	10.0
10090	Mus musculus	17164	Mapkapk2	MAP kinase-activated protein kinase 2	ENSMUSG00000016528	1	130981437.0	131025580.0	minus	10.0
10090	Mus musculus	64383	Sirt2	sirtuin 2	ENSMUSG00000015149	7	28466177.0	28488090.0	plus	17.0
10090	Mus musculus	21386	Tbx3	T-box 3	ENSMUSG00000018604	5	119808600.0	119822789.0	plus	9.0
10090	Mus musculus	18104	Nqo1	NAD(P)H dehydrogenase, quinone 1	ENSMUSG00000003849	8	108114856.0	108139012.0	minus	8.0
10090	Mus musculus	16322	Inha	inhibin alpha	ENSMUSG00000032968	1	75483721.0	75487010.0	plus	3.0
10090	Mus musculus	18590	Pdgfa	platelet derived growth factor, alpha	ENSMUSG00000025856	5	138961769.0	138986336.0	minus	11.0
10090	Mus musculus	16776	Lama5	laminin, alpha 5	ENSMUSG00000015647	2	179818166.0	179868092.0	minus	80.0
10090	Mus musculus	18430	Oxtr	oxytocin receptor	ENSMUSG00000049112	6	112450644.0	112467997.0	minus	5.0
10090	Mus musculus	19242	Ptn	pleiotrophin	ENSMUSG00000029838	6	36691859.0	36787114.0	minus	6.0
10090	Mus musculus	13406	Dmp1	dentin matrix protein 1	ENSMUSG00000029307	5	104345441.0	104361968.0	plus	7.0
10090	Mus musculus	230073	Ddx58	DEAD/H box helicase 58	ENSMUSG00000040296	4	40203775.0	40239843.0	minus	18.0
10090	Mus musculus	17350	Mlh1	mutL homolog 1	ENSMUSG00000032498	9	111057296.0	111100854.0	minus	23.0
10090	Mus musculus	12652	Chga	chromogranin A	ENSMUSG00000021194	12	102521200.0	102531286.0	plus	8.0
10090	Mus musculus	19084	Prkar1a	protein kinase, cAMP dependent regulatory, type I, alpha	ENSMUSG00000020612	11	109539849.0	109560489.0	plus	15.0
10090	Mus musculus	23957	Nr0b2	nuclear receptor subfamily 0, group B, member 2	ENSMUSG00000037583	4	133280687.0	133283997.0	plus	2.0
10090	Mus musculus	22341	Vegfc	vascular endothelial growth factor C	ENSMUSG00000031520	8	54530567.0	54639489.0	plus	7.0
10090	Mus musculus	12428	Ccna2	cyclin A2	ENSMUSG00000027715	3	36619014.0	36627187.0	minus	9.0
10090	Mus musculus	110147	Ehmt2	euchromatic histone lysine N-methyltransferase 2	ENSMUSG00000013787	17	35117426.0	35133049.0	plus	28.0
10090	Mus musculus	18975	Polg	polymerase (DNA directed), gamma	ENSMUSG00000039176	7	79095979.0	79117659.0	minus	26.0
10090	Mus musculus	13626	Eed	embryonic ectoderm development	ENSMUSG00000030619	7	89603862.0	89630184.0	minus	12.0
10090	Mus musculus	383619	Aim2	absent in melanoma 2	ENSMUSG00000037860	1	173177105.0	173293606.0	plus	18.0
10090	Mus musculus	21417	Zeb1	zinc finger E-box binding homeobox 1	ENSMUSG00000024238	18	5591330.0	5775468.0	plus	18.0
10090	Mus musculus	21990	Tph1	tryptophan hydroxylase 1	ENSMUSG00000040046	7	46294065.0	46321961.0	minus	12.0
10090	Mus musculus	100102	Pcsk9	proprotein convertase subtilisin/kexin type 9	ENSMUSG00000044254	4	106299531.0	106321522.0	minus	12.0
10090	Mus musculus	20020	Polr2a	polymerase (RNA) II (DNA directed) polypeptide A	ENSMUSG00000005198	11	69624823.0	69649459.0	minus	29.0
10090	Mus musculus	223701	Mrtfa	myocardin related transcription factor A	ENSMUSG00000042292	15	80896482.0	81074937.0	minus	15.0
10090	Mus musculus	12111	Bgn	biglycan	ENSMUSG00000031375	X	72527207.0	72539542.0	plus	9.0
10090	Mus musculus	18478	Pah	phenylalanine hydroxylase	ENSMUSG00000020051	10	87357657.0	87419999.0	plus	13.0
10090	Mus musculus	15465	Hrh1	histamine receptor H1	ENSMUSG00000053004	6	114374897.0	114460259.0	plus	7.0
10090	Mus musculus	15375	Foxa1	forkhead box A1	ENSMUSG00000035451	12	57585750.0	57594815.0	minus	6.0
10090	Mus musculus	11304	Abca4	ATP-binding cassette, sub-family A (ABC1), member 4	ENSMUSG00000028125	3	121837547.0	121973719.0	plus	56.0
10090	Mus musculus	20472	Six2	sine oculis-related homeobox 2	ENSMUSG00000024134	17	85970276.0	85995682.0	minus	3.0
10090	Mus musculus	18654	Pgf	placental growth factor	ENSMUSG00000004791	12	85213411.0	85224559.0	minus	8.0
10090	Mus musculus	20388	Sftpb	surfactant associated protein B	ENSMUSG00000056370	6	72281594.0	72291356.0	plus	11.0
10090	Mus musculus	19882	Mst1r	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	ENSMUSG00000032584	9	107784057.0	107797582.0	plus	19.0
10090	Mus musculus	216233	Socs2	suppressor of cytokine signaling 2	ENSMUSG00000020027	10	95219765.0	95253176.0	minus	12.0
10090	Mus musculus	16866	Lhb	luteinizing hormone beta	ENSMUSG00000118462	7	45066912.0	45071279.0	plus	8.0
10090	Mus musculus	16866	Lhb	luteinizing hormone beta	ENSMUSG00000100916	7	45066912.0	45071279.0	plus	8.0
10090	Mus musculus	53945	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1	ENSMUSG00000025993	1	45947230.0	45965690.0	minus	9.0
10090	Mus musculus	17268	Meis1	Meis homeobox 1	ENSMUSG00000020160	11	18830428.0	18968992.0	minus	14.0
10090	Mus musculus	22095	Tshr	thyroid stimulating hormone receptor	ENSMUSG00000020963	12	91367767.0	91507283.0	plus	11.0
10090	Mus musculus	14585	Gfra1	glial cell line derived neurotrophic factor family receptor alpha 1	ENSMUSG00000025089	19	58224013.0	58444382.0	minus	16.0
10090	Mus musculus	11783	Apaf1	apoptotic peptidase activating factor 1	ENSMUSG00000019979	10	90825173.0	90918688.0	minus	28.0
10090	Mus musculus	17086	Ncr1	natural cytotoxicity triggering receptor 1	ENSMUSG00000062524	7	4340714.0	4348183.0	plus	7.0
10090	Mus musculus	26410	Map3k8	mitogen-activated protein kinase kinase kinase 8	ENSMUSG00000024235	18	4331325.0	4352978.0	minus	9.0
10090	Mus musculus	140781	Myh7	myosin, heavy polypeptide 7, cardiac muscle, beta	ENSMUSG00000053093	14	55208141.0	55232083.0	minus	41.0
10090	Mus musculus	12300	Cacng2	calcium channel, voltage-dependent, gamma subunit 2	ENSMUSG00000019146	15	77876119.0	78004420.0	minus	4.0
10090	Mus musculus	56632	Sphk2	sphingosine kinase 2	ENSMUSG00000057342	7	45358887.0	45367426.0	minus	9.0
10090	Mus musculus	12349	Car2	carbonic anhydrase 2	ENSMUSG00000027562	3	14951329.0	14965830.0	plus	7.0
10090	Mus musculus	12803	Cntf	ciliary neurotrophic factor	ENSMUSG00000079415	19	12740892.0	12742996.0	minus	2.0
10090	Mus musculus	15242	Hhex	hematopoietically expressed homeobox	ENSMUSG00000024986	19	37423289.0	37429179.0	plus	4.0
10090	Mus musculus	16399	Itga2b	integrin alpha 2b	ENSMUSG00000034664	11	102344123.0	102360709.0	minus	30.0
10090	Mus musculus	26362	Axl	AXL receptor tyrosine kinase	ENSMUSG00000002602	7	25455925.0	25488502.0	minus	20.0
10090	Mus musculus	12267	C3ar1	complement component 3a receptor 1	ENSMUSG00000040552	6	122824099.0	122833116.0	minus	2.0
10090	Mus musculus	11798	Xiap	X-linked inhibitor of apoptosis	ENSMUSG00000025860	X	41148483.0	41198541.0	plus	13.0
10090	Mus musculus	11998	Avp	arginine vasopressin	ENSMUSG00000037727	2	130422540.0	130424508.0	minus	3.0
10090	Mus musculus	13077	Cyp1a2	cytochrome P450, family 1, subfamily a, polypeptide 2	ENSMUSG00000032310	9	57584220.0	57590938.0	minus	7.0
10090	Mus musculus	13548	Dyrk1a	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a	ENSMUSG00000022897	16	94370637.0	94496378.0	plus	14.0
10090	Mus musculus	268697	Ccnb1	cyclin B1	ENSMUSG00000041431	13	100915247.0	100922994.0	minus	9.0
10090	Mus musculus	60504	Il21r	interleukin 21 receptor	ENSMUSG00000030745	7	125202424.0	125232742.0	plus	9.0
10090	Mus musculus	19126	Prom1	prominin 1	ENSMUSG00000029086	5	44150963.0	44260850.0	minus	32.0
10090	Mus musculus	20201	S100a8	S100 calcium binding protein A8 (calgranulin A)	ENSMUSG00000056054	3	90576378.0	90577341.0	plus	3.0
10090	Mus musculus	17132	Maf	avian musculoaponeurotic fibrosarcoma oncogene homolog	ENSMUSG00000055435	8	116429992.0	116433633.0	minus	1.0
10090	Mus musculus	16007	Ccn1	cellular communication network factor 1	ENSMUSG00000028195	3	145352726.0	145355740.0	minus	5.0
10090	Mus musculus	21413	Tcf4	transcription factor 4	ENSMUSG00000053477	18	69476500.0	69821038.0	plus	28.0
10090	Mus musculus	12005	Axin1	axin 1	ENSMUSG00000024182	17	26350208.0	26414785.0	plus	13.0
10090	Mus musculus	23985	Slc26a4	solute carrier family 26, member 4	ENSMUSG00000020651	12	31569813.0	31610054.0	minus	22.0
10090	Mus musculus	16797	Lat	linker for activation of T cells	ENSMUSG00000030742	7	125962999.0	125968877.0	minus	13.0
10090	Mus musculus	23939	Mapk7	mitogen-activated protein kinase 7	ENSMUSG00000001034	11	61379638.0	61385101.0	minus	6.0
10090	Mus musculus	18166	Npy1r	neuropeptide Y receptor Y1	ENSMUSG00000036437	8	67149595.0	67159452.0	plus	6.0
10090	Mus musculus	54446	Nfat5	nuclear factor of activated T cells 5	ENSMUSG00000003847	8	108020072.0	108106149.0	plus	17.0
10090	Mus musculus	12796	Camp	cathelicidin antimicrobial peptide	ENSMUSG00000038357	9	109676445.0	109678524.0	minus	4.0
10090	Mus musculus	16009	Igfbp3	insulin-like growth factor binding protein 3	ENSMUSG00000020427	11	7156086.0	7165498.0	minus	6.0
10090	Mus musculus	16948	Lox	lysyl oxidase	ENSMUSG00000024529	18	52649132.0	52662939.0	minus	8.0
10090	Mus musculus	15516	Hsp90ab1	heat shock protein 90 alpha (cytosolic), class B member 1	ENSMUSG00000023944	17	45878704.0	45884187.0	minus	11.0
10090	Mus musculus	15507	Hspb1	heat shock protein 1	ENSMUSG00000004951	5	135916773.0	135918417.0	plus	3.0
10090	Mus musculus	15213	Hey1	hairy/enhancer-of-split related with YRPW motif 1	ENSMUSG00000040289	3	8728419.0	8732098.0	minus	6.0
10090	Mus musculus	16939	Lor	loricrin	ENSMUSG00000043165	3	91987578.0	91990449.0	minus	2.0
10090	Mus musculus	12484	Cd24a	CD24a antigen	ENSMUSG00000047139	10	43454433.0	43460261.0	plus	3.0
10090	Mus musculus	193740	Hspa1a	heat shock protein 1A	ENSMUSG00000091971	17	35188335.0	35191132.0	minus	1.0
10090	Mus musculus	12876	Cpe	carboxypeptidase E	ENSMUSG00000037852	8	65045576.0	65146143.0	minus	9.0
10090	Mus musculus	15431	Hoxd11	homeobox D11	ENSMUSG00000042499	2	74509902.0	74517360.0	plus	3.0
10090	Mus musculus	16568	Kif3a	kinesin family member 3A	ENSMUSG00000018395	11	53456531.0	53495075.0	plus	19.0
10090	Mus musculus	15442	Hpse	heparanase	ENSMUSG00000035273	5	100827350.0	100867582.0	minus	12.0
10090	Mus musculus	22166	Txn1	thioredoxin 1	ENSMUSG00000028367	4	57943373.0	57956411.0	minus	5.0
10090	Mus musculus	19215	Ptgds	prostaglandin D2 synthase (brain)	ENSMUSG00000015090	2	25356721.0	25360141.0	minus	8.0
10090	Mus musculus	11486	Ada	adenosine deaminase	ENSMUSG00000017697	2	163568491.0	163592161.0	minus	12.0
10090	Mus musculus	12633	Cflar	CASP8 and FADD-like apoptosis regulator	ENSMUSG00000026031	1	58750353.0	58798043.0	plus	15.0
10090	Mus musculus	12631	Cfl1	cofilin 1, non-muscle	ENSMUSG00000056201	19	5540483.0	5544059.0	plus	4.0
10090	Mus musculus	83771	Tas1r3	taste receptor, type 1, member 3	ENSMUSG00000029072	4	155943725.0	155947810.0	minus	6.0
10090	Mus musculus	22410	Wnt10b	wingless-type MMTV integration site family, member 10B	ENSMUSG00000022996	15	98668593.0	98676093.0	minus	6.0
10090	Mus musculus	18472	Pafah1b1	platelet-activating factor acetylhydrolase, isoform 1b, subunit 1	ENSMUSG00000020745	11	74564775.0	74615210.0	minus	12.0
10090	Mus musculus	13641	Efnb1	ephrin B1	ENSMUSG00000031217	X	98179667.0	98192628.0	plus	5.0
10090	Mus musculus	208650	Cblb	Casitas B-lineage lymphoma b	ENSMUSG00000022637	16	51851593.0	52028410.0	plus	21.0
10090	Mus musculus	12224	Klf5	Kruppel-like factor 5	ENSMUSG00000005148	14	99536127.0	99550848.0	plus	4.0
10090	Mus musculus	12292	Cacna1s	calcium channel, voltage-dependent, L type, alpha 1S subunit	ENSMUSG00000026407	1	135980261.0	136047560.0	plus	44.0
10090	Mus musculus	18441	P2ry1	purinergic receptor P2Y, G-protein coupled 1	ENSMUSG00000027765	3	60910206.0	60916403.0	plus	2.0
10090	Mus musculus	14186	Fgfr4	fibroblast growth factor receptor 4	ENSMUSG00000005320	13	55300631.0	55316572.0	plus	19.0
10090	Mus musculus	12988	Csk	c-src tyrosine kinase	ENSMUSG00000032312	9	57533929.0	57560914.0	minus	18.0
10090	Mus musculus	21824	Thbd	thrombomodulin	ENSMUSG00000074743	2	148246391.0	148250108.0	minus	1.0
10090	Mus musculus	17977	Ncoa1	nuclear receptor coactivator 1	ENSMUSG00000020647	12	4297362.0	4569452.0	minus	27.0
10090	Mus musculus	20265	Scn1a	sodium channel, voltage-gated, type I, alpha	ENSMUSG00000064329	2	66101125.0	66271181.0	minus	29.0
10090	Mus musculus	22788	Zp3	zona pellucida glycoprotein 3	ENSMUSG00000004948	5	136008959.0	136017478.0	plus	8.0
10090	Mus musculus	18534	Pck1	phosphoenolpyruvate carboxykinase 1, cytosolic	ENSMUSG00000027513	2	172994866.0	173001067.0	plus	10.0
10090	Mus musculus	12822	Col18a1	collagen, type XVIII, alpha 1	ENSMUSG00000001435	10	76888013.0	77002391.0	minus	44.0
10090	Mus musculus	21390	Tbxa2r	thromboxane A2 receptor	ENSMUSG00000034881	10	81164102.0	81171008.0	plus	5.0
10090	Mus musculus	14459	Gast	gastrin	ENSMUSG00000017165	11	100225233.0	100227823.0	plus	3.0
10090	Mus musculus	12257	Tspo	translocator protein	ENSMUSG00000041736	15	83447774.0	83458404.0	plus	4.0
10090	Mus musculus	19876	Robo1	roundabout guidance receptor 1	ENSMUSG00000022883	16	71824406.0	72844379.0	plus	35.0
10090	Mus musculus	19651	Rbl2	RB transcriptional corepressor like 2	ENSMUSG00000031666	8	91796685.0	91850472.0	plus	22.0
10090	Mus musculus	17901	Myl1	myosin, light polypeptide 1	ENSMUSG00000061816	1	66963454.0	66987091.0	minus	10.0
10090	Mus musculus	11928	Atp1a1	ATPase, Na+/K+ transporting, alpha 1 polypeptide	ENSMUSG00000033161	3	101483535.0	101512023.0	minus	23.0
10090	Mus musculus	19354	Rac2	Rac family small GTPase 2	ENSMUSG00000033220	15	78443369.0	78456983.0	minus	7.0
